Row.names,baseMean_all_samples,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,gene_biotype,percentage_gene_gc_content,entrezgene_id,baseMean_selected_samples
ENSMUSG00000047368,799.485785003712,-0.0564570195732319,0.197271999575602,0.753403560382409,0.934346252753345,Abhd17b,protein_coding,40.03,226016,837.552608392973
ENSMUSG00000047369,47.7674176836103,0.167888627877353,0.52983252777426,0.262399770377987,0.579286580954352,Dnah14,protein_coding,42.57,240960,74.3019492031379
ENSMUSG00000047370,227.817175071854,-0.16451053596666,0.540280402179788,0.158845871948895,0.435258323811181,Gm7367,processed_pseudogene,63.41,NA,54.3291195445082
ENSMUSG00000047371,1076.88304160516,-0.0751192587162696,0.145201797797395,0.587473914001688,0.849583338759687,Zfp768,protein_coding,59.03,233890,1201.14506111963
ENSMUSG00000047379,428.517132408788,-0.0864049308629386,0.317073721271926,0.728488928387859,0.923538390866371,B4gat1,protein_coding,54.51,108902,338.500506602317
ENSMUSG00000047388,1234.88115717636,-0.0289176273827059,0.200489992721681,0.871774002648452,0.978891791253649,Atmin,protein_coding,49.48,234776,1251.49374975932
ENSMUSG00000047394,13.0861802851637,0.0237908760870343,0.502232773361628,0.824100050227775,0.963796654486773,Odf3b,protein_coding,59.61,70113,5.55474658930814
ENSMUSG00000047407,3397.00311242821,0.430887498751155,0.140217074723915,0.00140628518545875,0.0143703304134503,Tgif1,protein_coding,49.06,21815,3435.97243643202
ENSMUSG00000047409,1190.71884658169,-0.537164858558343,0.227044890869813,0.00866773269175043,0.0611467003228152,Ctdspl,protein_coding,48.45,69274,1357.77386653463
ENSMUSG00000047412,2284.23876134661,-0.0738212471347489,0.23617864152538,0.718716099254057,0.919569083634256,Zbtb44,protein_coding,40.15,235132,2403.92334704785
ENSMUSG00000047414,2248.47028855253,1.07298789129237,0.223042646278315,2.66716567136607e-07,8.24046789807633e-06,Flrt2,protein_coding,39.59,399558,1584.38638477042
ENSMUSG00000047415,15.1768128619611,0.000791288745034643,0.473622578015748,0.99524529506672,0.998157245450148,Gpr68,protein_coding,48.97,238377,10.9227996876158
ENSMUSG00000047417,2307.09381112559,-0.198362667215353,0.20339575930288,0.28638403700438,0.606836334187137,Rexo1,protein_coding,56.31,66932,2483.13509856161
ENSMUSG00000047419,41.8372395588877,0.100220446651624,0.485258567321779,0.591836653819162,0.851678660786656,Cmya5,protein_coding,43.15,76469,14.9229739399575
ENSMUSG00000047420,0.118078472035903,-0.00300909573911276,0.512314388329632,0.984571494059226,NA,Fam180a,protein_coding,47.61,208164,0
ENSMUSG00000047423,853.400130893042,0.0737901280251537,0.233198386664434,0.724934471434616,0.921978106060741,AI837181,protein_coding,59.08,107242,887.239581548946
ENSMUSG00000047428,70.0246741763617,0.0828297423962319,0.437516697849041,0.725739619392279,0.922028676784133,Dlk2,protein_coding,56.18,106565,25.84016276663
ENSMUSG00000047434,967.685611157642,-0.148812505998935,0.228315994693898,0.461672606799592,0.766913791755317,Xxylt1,protein_coding,49.71,268880,870.938958945098
ENSMUSG00000047441,0.946638988131224,-0.00372325108153868,0.512271859653255,0.984576984861199,NA,Antxrl,protein_coding,48.79,239029,0
ENSMUSG00000047443,139.250537095415,1.5553660289975,0.651195779767546,0.00115616269026914,0.0122213431564959,Erfe,protein_coding,55.66,227358,94.3907902994776
ENSMUSG00000047446,1087.60711237748,0.00372995716206245,0.252902606016556,0.997176092382062,0.998518869309823,Arl4a,protein_coding,41.25,11861,840.716954336203
ENSMUSG00000047454,843.694610907665,-0.230871088790547,0.188789994536011,0.186382904891008,0.474827726987135,Gphn,protein_coding,36.84,268566,667.392164733252
ENSMUSG00000047459,3656.75420328065,0.208616338625707,0.296090051929966,0.392989925176884,0.709473993735589,Dynlrb1,protein_coding,47.17,67068,3277.74266708523
ENSMUSG00000047462,0.108791186853587,-0.0032497333444778,0.512317861836491,0.984571494059226,NA,Gpr141b,protein_coding,38.13,319293,0
ENSMUSG00000047466,1460.39260143782,-0.0713519351539564,0.183261451776354,0.665576471135891,0.891676285314098,8030462N17Rik,protein_coding,40.06,212163,1400.16563532517
ENSMUSG00000047473,467.096524911395,-0.549035477373268,0.220964582459656,0.006041431687716,0.0462180818851693,Zfp30,protein_coding,46.44,22693,639.843557670883
ENSMUSG00000047485,25.435121783887,0.0539557006433855,0.50358052960628,0.657535828275031,0.88659244825234,Klhl34,protein_coding,58.71,245683,40.3120841443458
ENSMUSG00000047492,7.47719654467301,-0.094537693799442,0.503418409305463,0.503529627671605,0.795394266579974,Inhbe,protein_coding,51.67,16326,8.31538004752797
ENSMUSG00000047495,5.13323585295441,-0.0943546001992788,0.525246231174988,0.0638272707132636,0.24712265830825,Dlgap2,protein_coding,45.05,244310,4.37314656811287
ENSMUSG00000047496,350.984528900281,1.54368037252518,0.421082208331434,2.26283962480604e-05,0.000434493522952852,Rnf152,protein_coding,43.25,320311,528.413854378394
ENSMUSG00000047497,234.579251603582,-1.39099974701024,0.469492387807713,0.000283220871364667,0.00385456698101181,Adamts12,protein_coding,41.43,239337,192.859110188046
ENSMUSG00000047501,2902.62604203571,-0.148387469758325,0.236434134236038,0.476980138294766,0.776432861778262,Cldn4,protein_coding,56.83,12740,3083.51215504762
ENSMUSG00000047502,3.16979787473227,-0.0121276902389674,0.50551595950732,0.883598902905242,0.98225488744489,Mroh7,protein_coding,49.59,381538,1.99349150564627
ENSMUSG00000047507,29.6172829012887,0.24900732463806,0.525957257510319,0.266725335641112,0.584958121833684,Baiap3,protein_coding,57.19,545192,38.2966782005006
ENSMUSG00000047508,1.21132788085595,0.0432703134996955,0.514729102222152,0.370135545003873,NA,Mbd3l2,protein_coding,39.46,234988,1.39710492152198
ENSMUSG00000047509,0.157646189718176,-0.027006761276754,0.512352694722114,0.889629178710704,NA,Gm6776,processed_pseudogene,40.33,NA,0.109923756445325
ENSMUSG00000047511,0.329822108222838,0.0412560370870162,0.514220623881507,0.53373248331918,NA,Olfr1396,protein_coding,42.31,258334,0.604137320811566
ENSMUSG00000047514,2112.03721765313,0.0128087087349244,0.183205075555211,0.94774768428371,0.994623003987932,Tspyl1,protein_coding,46.89,22110,2471.15964014873
ENSMUSG00000047515,128.619685171345,-0.712629493681216,1.04502183011526,0.0292838754327792,0.147291254361977,BC049715,protein_coding,44.62,320135,163.40292544236
ENSMUSG00000047518,25.5867643305478,-0.00211069362010829,0.466607400961007,0.982993402137042,0.994623003987932,Slfnl1,protein_coding,53.85,194219,39.5281106781071
ENSMUSG00000047528,447.548031028989,0.0754534393357455,0.512451141755874,0.456742732423325,0.76342964144554,Flacc1,protein_coding,43.61,108812,787.212148306071
ENSMUSG00000047534,1360.0051549516,1.23978216641151,0.28929666683655,2.44741905408682e-06,5.89585891347618e-05,Mis18bp1,protein_coding,37.81,217653,794.386536657436
ENSMUSG00000047539,1703.72015903057,-0.0579671880674722,0.212501660581777,0.756586359308273,0.935521167089884,Fbxo28,protein_coding,43.15,67948,1608.82245461971
ENSMUSG00000047547,1047.71160672433,2.28656376012193,0.299724962558193,1.66318721964432e-15,1.8312149174496e-13,Cltb,protein_coding,50.42,74325,742.25834667704
ENSMUSG00000047554,1054.00981918723,-0.252152254588746,0.221931384047788,0.208458821720515,0.505753674751358,Tmem41b,protein_coding,41.39,233724,700.682358248156
ENSMUSG00000047557,504.137829304655,-0.329956817778877,0.268147683412563,0.149525902146262,0.419913064224687,Lxn,protein_coding,43.94,17035,348.048317860154
ENSMUSG00000047562,0.441207693139639,-0.00364445899913982,0.512288990947708,0.984574982920132,NA,Mmp10,protein_coding,40.35,17384,0
ENSMUSG00000047564,15885.0532449164,0.00738351091048177,0.476785455255595,0.950456054149706,0.994623003987932,Krtap3-1,protein_coding,53.64,69473,2.13043838846844
ENSMUSG00000047565,2.48560900072517,0.0493679777342286,0.515734845324188,0.179657828872191,NA,Acot10,protein_coding,41.9,64833,5.47096027708845
ENSMUSG00000047583,438.495090225189,-0.144579935033851,0.379374009978279,0.577145685974748,0.843350850678183,Tyw3,protein_coding,47.02,209584,336.47198534894
ENSMUSG00000047586,124.868539208562,0.230516627816731,0.586350245681589,0.025581778073346,0.133406919009938,Nccrp1,protein_coding,57.01,233038,2.03911134660638
ENSMUSG00000047591,53.5475156383046,-1.08111212849195,0.597157377108394,0.00756608182391463,0.0551332927208405,Mafa,protein_coding,64.95,378435,45.0877351681914
ENSMUSG00000047592,4.62270397232204,-0.0549473953396625,0.494455911952019,0.702201655938389,0.910844158619864,Nxpe5,protein_coding,44.33,381680,2.7288688814224
ENSMUSG00000047594,85.7510596640008,0.14826562921717,0.44619945311684,0.542856659953581,0.822188068463994,Olfr1122,protein_coding,33.74,259033,99.3818940217584
ENSMUSG00000047603,391.997165692568,-0.444295166766184,0.340432436817198,0.0957676113973471,0.318027916369838,Zfp235,protein_coding,47.58,56525,446.950051021976
ENSMUSG00000047604,484.01010498536,-0.162613911238275,0.243137961058219,0.443474115795576,0.752529134204285,Frat2,protein_coding,60.16,212398,743.44696373456
ENSMUSG00000047606,0.354235416107709,-0.00340612890906356,0.512291763446744,0.984574399832129,NA,Ankrd34c,protein_coding,40.84,330998,0
ENSMUSG00000047613,437.44375739948,0.0160252157227793,0.295284298081273,0.94810350478469,0.994623003987932,A430005L14Rik,protein_coding,52.68,97159,367.071440051599
ENSMUSG00000047617,159.332860742609,-0.198782863608256,0.375770229835851,0.452524121766035,0.759868217546117,Paxx,protein_coding,56.38,227622,143.033613527961
ENSMUSG00000047619,5.83308552652457,0.00375219097439121,0.507958169445681,0.992422329657854,0.99702464827976,Ddi1,protein_coding,41.1,71829,11.663221343236
ENSMUSG00000047631,1.38601236891185,-0.0154521685630649,0.508114830003184,0.801720715077376,NA,Apof,protein_coding,49.56,103161,2.09251155437461
ENSMUSG00000047632,105.083736421903,-0.15346542524958,0.299175452336646,0.525328282341941,0.810541687586636,Fgfbp3,protein_coding,51.36,72514,133.045881188416
ENSMUSG00000047635,316.137673731822,-0.769527181736769,0.231139274435688,0.00024642350754716,0.00342981290096251,Mtrfr,protein_coding,47.6,72650,305.426638550168
ENSMUSG00000047638,2.74696316835686,0.0384800079889276,0.513914548697467,0.533740050713251,NA,Nr1h4,protein_coding,41.95,20186,0.604137320811565
ENSMUSG00000047641,9650.70408804643,0.232865817929071,0.554370311838595,0.173577098036097,0.45798089744042,Krt87,protein_coding,52.35,406219,2.81969910004573
ENSMUSG00000047642,72.3767014696267,1.46855486744661,1.08016047550455,0.00747752488146206,0.0546610334129584,D930020B18Rik,protein_coding,45.29,216393,24.0995130811935
ENSMUSG00000047643,3.08362387673975,-0.00424912909531984,0.512250609864669,0.984580129157963,0.994623003987932,Gm5454,processed_pseudogene,49.9,NA,0
ENSMUSG00000047648,1814.98512882154,-0.0797260578695423,0.203920658434232,0.681224982215827,0.900587979580381,Fbxo30,protein_coding,37.65,71865,2115.65374173264
ENSMUSG00000047649,1513.8125858986,0.603650575417086,0.231114281361345,0.00371655868010141,0.0314073940043081,Cd3eap,protein_coding,54.78,70333,913.922391751199
ENSMUSG00000047654,23.3197431112452,0.051794901327514,0.467215913143697,0.798609723004556,0.951521140026064,Tssk6,protein_coding,64.79,83984,28.1456021073241
ENSMUSG00000047655,60.209175810114,0.338754809446166,0.471127443903589,0.229466996013493,0.536535796751962,Vmn1r74,protein_coding,35.83,171240,85.2680751837182
ENSMUSG00000047656,128.985782968026,-0.216278043563317,0.315345514344502,0.38733426527385,0.705143146385668,Trpt1,protein_coding,53.77,107328,147.773602030023
ENSMUSG00000047657,12.0324056940864,-0.0345846039980552,0.490451423987433,0.81121132749931,0.958357436857882,Crry-ps,processed_pseudogene,44.16,NA,9.69502057877135
ENSMUSG00000047658,136.828792036916,-0.529198093397425,0.510493560560295,0.0908644392900607,0.307909051359436,Gal3st3,protein_coding,49.92,545276,243.531337324319
ENSMUSG00000047669,173.033478532144,1.01054949227976,0.330000849602985,0.000380322366159151,0.00494231196221214,Msl3l2,protein_coding,42.08,73390,176.405750523628
ENSMUSG00000047671,1.31184156284048,0.0340486147081616,0.513092880717126,0.720065429132894,NA,Dynlt4,protein_coding,53.83,242646,0.263653303318325
ENSMUSG00000047675,20041.8082439516,-0.119607724025131,0.266580681853364,0.6329584234104,0.873383020507988,Rps8,protein_coding,56.06,100040298,20516.2580534557
ENSMUSG00000047675,20041.8082439516,-0.119607724025131,0.266580681853364,0.6329584234104,0.873383020507988,Rps8,protein_coding,56.06,20116,20516.2580534557
ENSMUSG00000047676,2372.75196589815,0.0281272224993036,0.506277822596492,0.792802079585323,0.948827342615633,Rpsa-ps10,processed_pseudogene,56.38,NA,3998.64071765982
ENSMUSG00000047678,13.2123458185833,0.041148339761158,0.502438551398592,0.726832056188608,0.922644800955261,Gpr82,protein_coding,35.12,319200,14.3122095450574
ENSMUSG00000047686,15.1266581203549,0.0578748300529289,0.510570753352573,NA,NA,Rtl3,protein_coding,48.92,213436,29.7963043142435
ENSMUSG00000047694,1211.54962431152,0.547931847033201,0.206467185494377,0.00381045343038343,0.032039127610539,Yipf6,protein_coding,41.7,77929,1161.53766525951
ENSMUSG00000047696,145.77827285947,-0.393566469130239,0.362247278105353,0.148662843658216,0.419023052674481,Ccdc144b,protein_coding,39.66,241943,192.958766353198
ENSMUSG00000047702,2601.68083207767,0.7944445928454,0.276675015853083,0.00107666016503625,0.0115131360505096,Olfr1388,protein_coding,38.78,258459,1094.57255838626
ENSMUSG00000047710,2204.36804572267,0.0216211368387256,0.166226214905904,0.939461823553901,0.994623003987932,Champ1,protein_coding,45.45,101994,2095.03011860823
ENSMUSG00000047712,1020.28148657882,0.875697848840907,0.276466187959333,0.000362812140647015,0.00475165203262741,Ust,protein_coding,43.32,338362,1235.95728930662
ENSMUSG00000047714,2319.3084646497,0.390790416272709,0.201142688694293,0.0383437364841236,0.177135364681047,Ppp1r2,protein_coding,39.35,66849,1319.9854749245
ENSMUSG00000047716,0.322206571099502,0.0451329680753834,0.514781905276819,0.495262299473059,NA,Olfr736,protein_coding,36.21,258660,0.724964784973879
ENSMUSG00000047719,471.127648485898,0.103950073096351,0.202714561368075,0.579413113676351,0.844692666870107,Ubiad1,protein_coding,50,71707,396.118961683541
ENSMUSG00000047721,1426.53296953295,0.620221888361388,0.495412219411094,0.0555941390440329,0.226484618663014,Bola2,protein_coding,52.84,66162,1184.1941969894
ENSMUSG00000047730,90.708508405498,-0.109360321915568,0.425717749019054,0.648520699611165,0.88246469457581,Fcgbp,protein_coding,49.45,215384,140.329855309335
ENSMUSG00000047731,1996.79518637616,0.0170911281553162,0.268754689668249,0.940159981910994,0.994623003987932,Wbp1l,protein_coding,49.57,226178,2403.60695525336
ENSMUSG00000047733,0.83220713192226,0.0432008327298195,0.514685133554972,0.395846531598478,NA,Tmem262,protein_coding,52.38,433215,1.20827464162313
ENSMUSG00000047735,46.7272930021368,0.363771694468456,0.585616046242909,0.144852488860738,0.412960788029359,Samd9l,protein_coding,39.84,209086,35.1962704200814
ENSMUSG00000047746,11.1243706975674,0.0855990263441108,0.522438742554635,0.057338533810888,0.230904484998549,Fbxo40,protein_coding,42.47,207215,20.7206053255116
ENSMUSG00000047747,1112.89983724804,-0.990275016266147,0.240006053534917,7.14816212792825e-06,0.00015503681675344,Rnf150,protein_coding,42.33,330812,1448.47303277956
ENSMUSG00000047749,2486.46429203004,0.116296420092205,0.210555611588949,0.553967723600866,0.829090361696592,Zc3hav1l,protein_coding,45.15,209032,3011.75487680572
ENSMUSG00000047751,5.12564654443438,-0.00106395507233486,0.498819276377155,0.993540359324153,0.997385434485093,Utf1,protein_coding,63.44,22286,2.96666690004233
ENSMUSG00000047757,478.268291341188,-2.07536084195701,0.287486699331143,3.88569739880423e-14,3.76585431060953e-12,Fancb,protein_coding,37.88,237211,661.239500710869
ENSMUSG00000047759,205.878725615508,2.94899792503073,0.286979808376709,5.82580579069131e-26,2.1455277565958e-23,Hs3st3a1,protein_coding,43.57,15478,191.21418421335
ENSMUSG00000047766,611.468472128214,-0.502833703927772,0.211014156274621,0.00882255848066843,0.0620781780141492,Lrrc49,protein_coding,42.97,102747,680.270612944655
ENSMUSG00000047767,196.721765696513,-0.356167539233554,0.456210477075579,0.20882800275275,0.506234708094937,Atg16l2,protein_coding,45.44,73683,198.469776301401
ENSMUSG00000047773,8.5088775459462,-0.310319931042774,0.661103052164467,0.00391405639632066,0.0326863648443758,Ankfn1,protein_coding,43.22,382543,4.35779105904986
ENSMUSG00000047777,1323.66931384863,-0.0815086379346216,0.181260226733244,0.627383879382476,0.869600809555808,Phf13,protein_coding,56.1,230936,1252.17889660996
ENSMUSG00000047786,185.841381051642,0.00611844635225427,0.294931013747895,0.982681102556365,0.994623003987932,Lix1,protein_coding,39.73,66643,247.341911259174
ENSMUSG00000047787,3234.03256127601,1.02922003974825,0.311461327818956,0.000171284861892648,0.0024992388644146,Flrt1,protein_coding,53.81,396184,4118.77869119325
ENSMUSG00000047789,609.493542432371,-0.102692903959765,0.291053855657894,0.670013925516633,0.893989953375707,Slc38a9,protein_coding,42.19,268706,872.337521436589
ENSMUSG00000047793,218.987693161845,0.640563113724583,0.686796292605061,0.0571350867376537,0.23056881156852,Sned1,protein_coding,48.74,208777,167.309667101918
ENSMUSG00000047797,3.12381397430824,-0.00664333949410822,0.512040680759875,0.974294226676638,0.994623003987932,Gjb1,protein_coding,49.27,14618,0
ENSMUSG00000047798,3.01663070230446,-0.00571905223532105,0.512120709492889,0.97929613392061,0.994623003987932,Cd300lf,protein_coding,48.07,246746,0
ENSMUSG00000047804,995.103556264725,-0.344665274728613,0.325118390576268,0.181414788893122,0.467998308024369,Akap10,protein_coding,40.3,56697,793.694061715746
ENSMUSG00000047810,21.4082263796837,-0.0569915250747333,0.489565754828674,0.735341149323541,0.925863593038332,Ccdc88b,protein_coding,56.24,78317,1.37273037584917
ENSMUSG00000047819,9.82722213370402,-0.029981987100918,0.492834710814441,0.821820147601098,0.963135152337762,Tigd4,protein_coding,39.95,403175,13.5617540623939
ENSMUSG00000047821,626.956162152047,0.90588502951616,0.345466581791226,0.00174297879260039,0.0172369556857914,Trim16,protein_coding,45.58,94092,451.553410419259
ENSMUSG00000047822,1.40124692876297,0.0439019302888301,0.514849244673872,0.337539690189882,NA,Angptl8,protein_coding,55.22,624219,1.69158449827238
ENSMUSG00000047824,2438.27275178371,-0.253727704526987,0.278761983753289,0.284008026506057,0.603841543526894,Pygo2,protein_coding,54.55,68911,1838.74042955184
ENSMUSG00000047832,2269.10680592816,0.125224923833972,0.13213644083288,0.330596672634892,0.6538548509043,Cdca4,protein_coding,47.45,71963,1830.68350221048
ENSMUSG00000047841,4.11400246433205,-0.00684712878724972,0.512018902734166,0.970742993557516,0.994623003987932,Fndc11,protein_coding,54.96,332713,0
ENSMUSG00000047842,2303.6264670405,1.90473652305812,0.258442911392051,1.54371161245588e-14,1.55332817659905e-12,Diras2,protein_coding,45.75,68203,3786.04500536116
ENSMUSG00000047843,951.519621249912,-0.163111047798979,0.197235164364977,0.366339353446024,0.687362222779201,Bri3,protein_coding,46.56,55950,849.553690029583
ENSMUSG00000047844,1519.76892794978,-0.00407651015685493,0.269237038525669,0.998477551569282,0.999074370189467,Bex4,protein_coding,55.8,406217,1631.46597597656
ENSMUSG00000047854,91.3457613750074,-0.101676250874151,0.397767205759482,0.687721960387663,0.903541136823262,Stx19,protein_coding,38,68159,78.1420780035627
ENSMUSG00000047861,0.752758296422069,-0.00381939989119774,0.512278437582658,0.984576381312674,NA,Foxi1,protein_coding,51.36,14233,0
ENSMUSG00000047866,1499.64064178678,-0.318474998737911,0.183717412265418,0.0606552028809145,0.239524963724889,Lonp2,protein_coding,42.05,66887,1593.38191296181
ENSMUSG00000047867,4.59778471903874,0.00763922502130602,0.500299054566826,0.948509320488586,0.994623003987932,Gimap6,protein_coding,43.56,231931,4.4193189659018
ENSMUSG00000047875,507.36310003086,-0.14050776199446,0.296949905529749,0.560634088680361,0.832541621690337,Gpr157,protein_coding,52.27,269604,546.885571847715
ENSMUSG00000047878,221.230939350231,0.162859331717656,0.402657600253847,0.537860403969315,0.819470198212457,A4galt,protein_coding,48.6,239559,385.591686577939
ENSMUSG00000047879,2496.75548611629,0.234527028200219,0.189727803908706,0.182989206473864,0.470247489015022,Usp14,protein_coding,38.99,59025,2161.38616960089
ENSMUSG00000047880,3.52582163047051,-0.00725843185625696,0.509170858315818,0.887946593394274,0.98422198332681,Cxcr5,protein_coding,46.86,12145,4.5890399610758
ENSMUSG00000047881,1076.2544856459,0.474038990090456,0.378222647712326,0.0943581634300452,0.315396453609223,Rell1,protein_coding,45.92,100532,649.174001252392
ENSMUSG00000047884,65.5609651424915,0.0539801566044979,0.49381957783302,0.718230214375137,0.919394589329425,Klk9,protein_coding,50.98,101533,24.3642794079755
ENSMUSG00000047888,8455.13862781257,-0.186951275487629,0.379257532257367,0.474487517815783,0.774932979308151,Tnrc6b,protein_coding,42.26,213988,11385.4375097269
ENSMUSG00000047894,2.78581260481829,-0.00610770813316685,0.512089776728178,0.980502212528845,0.994623003987932,Ang2,protein_coding,45.49,11731,0
ENSMUSG00000047898,121.093091151411,1.89328431976918,1.15440024268267,0.0045727657798831,0.0368825707712516,Ccr4,protein_coding,47.05,12773,9.20441688973868
ENSMUSG00000047904,398.267970436586,-1.38034972315195,0.423325063871174,0.000109208765917039,0.00170000193718727,Sstr2,protein_coding,50.73,20606,847.956605482276
ENSMUSG00000047905,0.401461624660412,0.0246865327292883,0.511983867852411,0.85915542144154,NA,Gm8566,processed_pseudogene,51.61,NA,0.120827464162313
ENSMUSG00000047907,1570.87080095349,-1.18031754914577,0.25951751708416,8.05262794909528e-07,2.20985232570254e-05,Tshz2,protein_coding,46.88,228911,1648.89337652943
ENSMUSG00000047909,709.563024241138,-0.609462665006596,0.353779578109283,0.0294863035113278,0.147905418920618,Ankrd16,protein_coding,44.92,320816,962.51517175333
ENSMUSG00000047910,583.855315027215,-0.410058918873579,0.28124435744356,0.0832080735014543,0.291283939945447,Pcdhb16,protein_coding,43,93887,869.934403168456
ENSMUSG00000047911,18.1806488632665,0.0930734532466281,0.483599326465536,0.618587273773785,0.864741427146997,Npm2,protein_coding,46.19,328440,22.3375186187557
ENSMUSG00000047921,1821.75522042372,-0.2467046735559,0.195813652879768,0.170102559935358,0.453229422464141,Trappc9,protein_coding,46.97,76510,2047.89342121907
ENSMUSG00000047940,1.42326546244787,0.0494624423386276,0.51523945613574,0.417741955192832,NA,Stpg2,protein_coding,38.57,381476,0.845792249136191
ENSMUSG00000047945,13378.2190003854,0.0377237956384086,0.149106215466996,0.817223479581827,0.960958453367984,Marcksl1,protein_coding,63.58,17357,16191.3805036011
ENSMUSG00000047953,23.7690553475024,-0.0833712387700777,0.469200394458427,0.67753405204777,0.898337560081195,Gp5,protein_coding,54.41,14729,21.3547103412418
ENSMUSG00000047959,9.66820151660972,0.146212161040231,0.527317518892288,0.252716891590866,0.567297190492482,Kcna3,protein_coding,60.25,16491,8.92795045577828
ENSMUSG00000047963,84.7524200779123,-0.0786592629023923,0.39741369666595,0.753583580402625,0.934360972970576,Stbd1,protein_coding,50.58,52331,67.4525018660737
ENSMUSG00000047965,3.53082977581987,0.0815719829849764,0.520787996983222,0.129094752470215,0.382979019169735,Rpl9-ps7,processed_pseudogene,48.7,NA,6.85862193149218
ENSMUSG00000047969,0.236156944071806,-0.00347387080365324,0.512302033473025,0.984573333789969,NA,Olfr1093,protein_coding,30.81,258363,0
ENSMUSG00000047976,40.6166110604096,1.79640660946567,0.630216471664376,0.000293856714879,0.0039787334910161,Kcna1,protein_coding,52,16485,35.4595570572463
ENSMUSG00000047977,129.437619354554,0.141982911252191,0.442899180932147,0.563967520628406,0.834329773506578,Synb,protein_coding,49.7,239167,103.20291710527
ENSMUSG00000047977,129.437619354554,0.141982911252191,0.442899180932147,0.563967520628406,0.834329773506578,Synb,protein_coding,49.7,118567354,103.20291710527
ENSMUSG00000047980,0.177117708053854,-0.00337654007276092,0.512307877385333,0.984572577007192,NA,Pate5,protein_coding,36.95,77080,0
ENSMUSG00000047986,97.350418674621,0.150967649521184,0.407592973602974,0.56504230921255,0.835323067747353,Palm3,protein_coding,52.88,74337,116.087985456851
ENSMUSG00000047988,6.11914048379869,0.05093974364331,0.512313928423244,0.473079439296621,0.774092543362139,4933428G20Rik,protein_coding,49.85,100141474,9.86650322397617
ENSMUSG00000047989,493.842535585161,-0.265861020458777,0.253088061376486,0.22549133657518,0.530853205523662,Ino80c,protein_coding,46,225280,502.407312569887
ENSMUSG00000047990,2.54178817035962,0.0821464951172013,0.521439632265303,0.136322830857122,NA,C2cd4a,protein_coding,62.32,244911,2.29809446812153
ENSMUSG00000047992,81.848138758798,10.7911472595006,2.60884080017272,1.34618419168486e-18,2.13695135393837e-16,Dipk1c,protein_coding,48.13,240479,72.4571368389775
ENSMUSG00000047996,673.765290576747,-2.12313539226965,0.556359633162964,7.8040377172261e-06,0.000167210771322729,Prrg1,protein_coding,37.31,546336,986.862895234663
ENSMUSG00000048000,5573.05554259727,0.0199709240937407,0.206282263994452,0.905189422715931,0.99008749586606,Gigyf2,protein_coding,39.42,227331,5899.88951273114
ENSMUSG00000048001,20.0990711814632,8.50991429180896,2.90302607155523,1.30740962856535e-06,3.4051825884586e-05,Hes5,protein_coding,63.98,15208,22.9261496672793
ENSMUSG00000048003,9.53404491776366,0.0836177317144767,0.502421552501194,0.550856402111756,0.827011034290264,Catsper4,protein_coding,49.12,329954,11.5024867659272
ENSMUSG00000048007,710.504439820521,0.355776008467104,0.274291332785318,0.126451343831506,0.377508924337443,Timm8a1,protein_coding,45.64,30058,497.371485550204
ENSMUSG00000048012,180.832223206533,-0.177641639249343,0.400589900586233,0.495473989220171,0.790269210697292,Zfp473,protein_coding,47.2,243963,174.369305838359
ENSMUSG00000048013,1529.25941064622,0.332073362371162,0.688366070661487,0.00115587836335609,0.0122213431564959,Krt35,protein_coding,53.12,53617,6.35228139395735
ENSMUSG00000048015,0.295196180089757,-0.00354123630077189,0.512297447171153,0.984573920551515,NA,Neurod4,protein_coding,37.22,11923,0
ENSMUSG00000048022,240.717604489646,7.16269566867936,0.795250937126028,8.54252072456511e-21,1.89520453761617e-18,Tmem229a,protein_coding,46.05,319832,300.502934388533
ENSMUSG00000048027,3398.96701257712,-2.26336671607597,0.415991655816162,3.39542220848077e-09,1.56818617479512e-07,Rgmb,protein_coding,45.26,68799,6189.19663605483
ENSMUSG00000048029,9.14476158073464,0.0101395788949066,0.487432927677701,0.944489021640127,0.994623003987932,Eno4,protein_coding,47.24,226265,5.71471690213557
ENSMUSG00000048031,0.680223974538346,0.035448485742992,0.513498041486354,0.579781146197899,NA,Fcrl5,protein_coding,42.24,329693,0.49015430738258
ENSMUSG00000048038,17.8990923880466,0.0115152851348479,0.460459044254349,0.957232171951645,0.994623003987932,Ccdc187,protein_coding,50.2,329366,14.2606456698571
ENSMUSG00000048039,1890.61116386521,0.271509064664242,0.17813489406588,0.10344753405533,0.334106398869907,Isg20l2,protein_coding,46.66,229504,1672.35203742318
ENSMUSG00000048040,326.531721471744,0.181912201055861,0.331698308947236,0.477293797362366,0.776609347409261,Arxes2,protein_coding,45.1,76976,407.426286195727
ENSMUSG00000048047,2518.8120839968,-0.229678983637613,0.133683351213426,0.0721660460230873,0.267323591122336,Zbtb33,protein_coding,40.14,56805,2464.3772811024
ENSMUSG00000048058,1447.26682143689,0.311094844754195,0.210285439394988,0.102336637836077,0.331815804665959,Ldlrad3,protein_coding,46.84,241576,1387.33561942314
ENSMUSG00000048065,8.32683002994334,0.388359270299435,0.739600432528003,0.0107486390166105,0.0719467244099841,Cyb5r2,protein_coding,47.53,320635,2.99151021104395
