,Row.names,baseMean_all_samples,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,gene_biotype,percentage_gene_gc_content,entrezgene_id,baseMean_selected_samples
14275,ENSMUSG00000053536,2526.59563087109,-0.285869404986125,0.151385827140738,0.0555970073045897,0.129043227280865,Cstf2t,protein_coding,46.04,83410,2263.82072056894
14276,ENSMUSG00000053541,0.295196180089758,0.207334918613764,1.04193420379802,0.532723885553959,NA,Gvin-ps6,unprocessed_pseudogene,40.29,NA,0.531353124161564
14277,ENSMUSG00000053550,491.211537429297,-1.32218813954559,0.433473495590561,0.000820605509990997,0.0037199975039326,Shisa7,protein_coding,52.04,232813,283.380211408926
14278,ENSMUSG00000053552,530.822869397897,2.16088193413245,0.258044181667902,1.02587663226202e-17,3.47891202697473e-16,Ebf4,protein_coding,46.8,228598,464.828207578255
14279,ENSMUSG00000053553,688.726330794116,-1.83928751762438,0.255225425039799,1.19789501182755e-13,2.7232146602213e-12,3110082I17Rik,protein_coding,52.3,73212,785.826558850058
14280,ENSMUSG00000053559,125.825566879822,2.35358652240905,0.904788950808184,0.00106351785666844,0.00468844094151127,Smagp,protein_coding,49.37,207818,212.064119557485
14281,ENSMUSG00000053560,2891.73232324109,-0.867889584783697,0.268574695300022,0.000785765417664956,0.0035841180086407,Ier2,protein_coding,60.89,15936,3616.45288906337
14282,ENSMUSG00000053565,3664.13248879133,0.346061445982591,0.22329020929041,0.114714095754672,0.227647953359902,Eif3k,protein_coding,49.88,73830,4635.91849533732
14283,ENSMUSG00000053574,48.4788715301978,0.64123225472049,0.523064861417041,0.152874496193016,0.283859128052656,4930563E22Rik,protein_coding,45.18,75304,34.6784379714882
14284,ENSMUSG00000053580,5431.16402956876,-1.18287026381822,0.180676527645538,2.65394622221934e-11,4.42660921521258e-10,Tanc2,protein_coding,38.55,77097,6457.7926770396
14285,ENSMUSG00000053581,524.726448856911,0.136535036563621,0.393965897986173,0.70472889247342,0.818575526777617,Zfand2a,protein_coding,50.94,100494,579.655494782449
14286,ENSMUSG00000053593,1.50352562020525,0.171731966917825,1.01879649599712,0.503577141548822,NA,Fate1,protein_coding,43.35,NA,2.70634611636945
14287,ENSMUSG00000053600,304.63213725575,-0.24059037597612,0.39044523841162,0.502233917650378,0.656175348347811,Zfp472,protein_coding,40.25,224691,260.624640359874
14288,ENSMUSG00000053604,776.009254185933,-1.27061811290987,0.195228935731785,3.0824264511785e-11,5.09056508269067e-10,Rpia,protein_coding,45.37,19895,823.978766704756
14289,ENSMUSG00000053617,5931.91180379503,-0.178622820209313,0.207320618828019,0.376989256146377,0.540056026348171,Sh3pxd2a,protein_coding,51.3,14218,7589.66156962189
14290,ENSMUSG00000053624,2.03695987202643,0.631830404109644,1.32149108879922,0.0391100818561494,NA,Gykl1,protein_coding,46.59,14625,3.56439023773106
14291,ENSMUSG00000053626,322.706015267739,9.0691573851676,0.908185051133139,8.2399110811437e-27,5.36147429852227e-25,Tll1,protein_coding,36.87,21892,264.468023247528
14292,ENSMUSG00000053641,1123.44928234572,0.400415544354081,0.262965516514763,0.114676524872622,0.227644971045424,Dennd4a,protein_coding,40.05,102442,603.290240883383
14293,ENSMUSG00000053644,1953.96394124841,-0.189490146109884,0.221065961503628,0.377732438962097,0.540809161425042,Aldh7a1,protein_coding,45.23,110695,2051.6486322466
14294,ENSMUSG00000053646,7701.54597464852,-0.0423697831917646,0.21751338824061,0.835162955826212,0.903884487397664,Plxnb1,protein_coding,55.34,235611,6278.07349918191
14295,ENSMUSG00000053647,2.40891745802783,0.328619878921391,1.0375283832312,0.337324910325597,NA,Gper1,protein_coding,54.32,76854,3.35830328432416
14296,ENSMUSG00000053654,27.6081992364515,0.924415387653533,0.959720243638352,0.124831508649252,0.24314019465489,Krt42,protein_coding,54.28,68239,45.9243523267986
14297,ENSMUSG00000053675,169.75022027464,6.92701523674682,1.69010156441748,1.68310880332129e-06,1.36471886853185e-05,Tgm5,protein_coding,44.26,74176,303.954230189415
14298,ENSMUSG00000053684,331.487279633813,-0.461110541551386,0.170105511205578,0.00588551373400114,0.0204675826058351,BC048403,protein_coding,46.72,270802,347.897966574336
14299,ENSMUSG00000053687,45.282886974744,1.65557554365046,0.63655380751238,0.00217073868406916,0.00873704527397804,Dpep2,protein_coding,49.12,319446,57.1105753078299
14300,ENSMUSG00000053693,49.330798500491,1.7223770589233,0.918829184452216,0.0104437475989923,0.0332315825622679,Mast1,protein_coding,51.06,56527,33.7769875357741
14301,ENSMUSG00000053695,0.430838961471648,0.217293748721725,1.04672675935863,0.445086193141914,NA,Defb37,protein_coding,40.66,353320,0.775510130648966
14302,ENSMUSG00000053702,2802.48369960544,1.06879547862137,0.314641625641405,0.000332592197404066,0.0016565736334862,Nebl,protein_coding,40.57,74103,2314.82286816294
14303,ENSMUSG00000053706,100.665559824697,0.391659133424106,0.775219595236673,0.460996745379244,0.619247977322883,B430305J03Rik,protein_coding,57,NA,80.8054756352046
14304,ENSMUSG00000053716,5314.3003119311,0.905271063906945,0.18667447799755,8.87604502319589e-07,7.59143023953224e-06,Dusp7,protein_coding,56.66,235584,6027.44114101484
14305,ENSMUSG00000053719,0.726739063078023,0.22844912948801,1.05221062945116,0.340229166035808,NA,Klk1b26,protein_coding,50.18,16618,1.30813031354044
14306,ENSMUSG00000053730,774.852487955889,-0.32055118849673,0.149794007239067,0.0301784406746896,0.0794773750834861,Tmem39b,protein_coding,48.64,230770,818.146038972238
14307,ENSMUSG00000053740,0.380769153987554,-0.184973093351468,1.0394737977588,0.476487777486539,NA,Gm6457,processed_pseudogene,47.15,NA,0.685384477177597
14308,ENSMUSG00000053746,146.286079041036,-0.341285343677013,0.417010688691174,0.366517738570746,0.52971176815334,Ptrh1,protein_coding,55.46,329384,122.44631160341
14309,ENSMUSG00000053747,213.078024879107,2.82627659118042,0.614029841163635,4.86349046596542e-07,4.33686747894853e-06,Sox14,protein_coding,55.84,20669,73.4809658874828
14310,ENSMUSG00000053754,8524.42417567575,-0.00091920057696008,0.194851847244748,0.987868612387745,0.995654768938585,Chd8,protein_coding,41.91,67772,6515.06565732009
14311,ENSMUSG00000053765,6.15574119887577,0.0267420750211375,0.858809680070081,0.986562935924073,0.995155842350363,Oas1f,protein_coding,49.01,243262,11.0803341579764
14312,ENSMUSG00000053768,1745.02353364515,-0.435825510967833,0.160249286405755,0.00580289206902488,0.0202107914808065,Chchd3,protein_coding,40.95,66075,1902.9191628553
14313,ENSMUSG00000053769,351.548678069519,0.423882062400118,0.248614968637644,0.0783982143090407,0.169668214375286,Lysmd1,protein_coding,48.5,217779,340.911769960264
14314,ENSMUSG00000053774,5881.06419238924,0.804803727090036,0.190957297893972,1.75061414454973e-05,0.000117178512750777,Ubxn7,protein_coding,40.29,224111,5767.36854923806
14315,ENSMUSG00000053783,64.3568593344953,-0.0718477904331052,0.679039729942189,0.882240885044236,0.932466067516952,1700016K19Rik,protein_coding,49.54,74230,60.0558238833985
14316,ENSMUSG00000053797,2772.29862931235,6.24808451900728,0.916604040506171,7.50469434002994e-13,1.52866638912955e-11,Krt16,protein_coding,53.63,16666,4990.03904873607
14317,ENSMUSG00000053799,340.974512066987,-0.11032659571086,0.251993959683634,0.64940088270376,0.778418685985356,Exoc6,protein_coding,42.09,107371,403.112880583313
14318,ENSMUSG00000053801,1262.10297071198,-1.67696067461254,0.22095585352632,8.64787003626619e-15,2.21169276177508e-13,Grwd1,protein_coding,52.9,101612,1609.20467380078
14319,ENSMUSG00000053815,15.2892660150761,0.168857551330917,0.733139891196589,0.73970144191204,0.842126658273981,Olfr744,protein_coding,38.24,257884,6.99038658794419
14320,ENSMUSG00000053819,889.907930519641,0.188130585390362,0.644856582519372,0.716647960133305,0.826787515687907,Camk2d,protein_coding,40.4,108058,989.661188974831
14321,ENSMUSG00000053825,13.3161605529574,0.725213734048518,1.0905930456333,0.171196770729325,0.308214444291142,Ppfia2,protein_coding,36.37,327814,15.762417040138
14322,ENSMUSG00000053830,81.1205262347071,-0.157959832137258,0.827744820693295,0.740334170093483,0.842501292139014,Gm9923,processed_pseudogene,44.44,NA,129.65426243636
14323,ENSMUSG00000053835,32.8826817108381,0.708029374036057,0.760648735198726,0.198848533934254,0.343747362360622,H2-T24,protein_coding,46.74,15042,31.3515833216882
14324,ENSMUSG00000053838,2697.97253874793,-0.581422657790647,0.141792401158776,3.23395701166811e-05,0.00020331199867824,Nudcd3,protein_coding,44.44,209586,2921.0943155636
14325,ENSMUSG00000053841,5581.91343243126,-0.389842825399577,0.168913490765728,0.0180937438800945,0.0525434789162687,Txlna,protein_coding,49.73,109658,5326.79715918274
14326,ENSMUSG00000053846,476.735944570492,-0.657933375800391,0.237973254938498,0.00436390247410559,0.0159350026694372,Lipg,protein_coding,47.58,16891,573.746715265712
14327,ENSMUSG00000053852,0.413274652125661,0.216125026829631,1.04616049440081,0.454945202736612,NA,Adgrg4,protein_coding,39.97,236798,0.743894373826189
14328,ENSMUSG00000053861,5.58163811383219,-0.286626752657943,1.0591355165246,0.510865342123041,0.663367866295673,Gm9925,protein_coding,63.35,NA,0.391648272672913
14329,ENSMUSG00000053870,490.171627747594,0.332563199535873,0.241372366981788,0.156460533507881,0.288625953117022,Fpgt,protein_coding,37.25,75540,452.433285445037
14330,ENSMUSG00000053873,0.21628439918787,-0.17296020879977,1.03350703540073,0.61312962914933,NA,Aym1,protein_coding,55.49,503692,0.389311918538167
14331,ENSMUSG00000053877,11252.2795197467,0.0225015973548736,0.246613538149837,0.921192896319128,0.956893213336742,Srcap,protein_coding,43.52,100043597,10879.299013736
14332,ENSMUSG00000053886,84.9087600800607,3.87591171802839,0.768425460480268,3.23060105448782e-08,3.48904913884684e-07,Sh2d4a,protein_coding,41.9,72281,116.604756521982
14333,ENSMUSG00000053897,1339.30215347079,0.448015450230081,0.298777343881193,0.117393004011945,0.231781756682084,Slc39a8,protein_coding,41.62,67547,1961.91365848196
14334,ENSMUSG00000053898,779.180634766574,0.820180524632703,0.216049161039963,0.000100300992888951,0.000566373039882595,Ech1,protein_coding,49.71,51798,747.377549299809
14335,ENSMUSG00000053907,6140.66789017824,-0.570814248238255,0.274729059397986,0.0305274472815499,0.080235857014339,Mat2a,protein_coding,43.02,232087,7872.95480979754
14336,ENSMUSG00000053914,12.4577608042283,-0.317384703068372,0.905213766091745,0.501801017303447,0.655982105113281,Kdm4d,protein_coding,40.45,244694,15.2416533766324
14337,ENSMUSG00000053916,337.798231577714,-0.0653828269707737,0.26104064286089,0.793843831928157,0.876842440233045,Nanp,protein_coding,43.63,67311,327.103072933729
14338,ENSMUSG00000053929,3101.21479373652,-0.280693297073167,0.15805268319596,0.0709795707320368,0.156961428540858,Cyhr1,protein_coding,53.8,54151,2767.47744677259
14339,ENSMUSG00000053930,43.0803265808992,10.1466894691271,4.29802470810887,0.000214399985631317,0.0011222175484409,Shisa6,protein_coding,42.75,380702,77.3924691034023
14340,ENSMUSG00000053931,4468.42178575753,-0.363095296619746,0.297956667732835,0.200160813183784,0.345496926693495,Cnn3,protein_coding,47.67,71994,5963.1206641137
14341,ENSMUSG00000053950,1553.45299604034,-0.340404312526603,0.188020875499608,0.0646412503208031,0.145585125172122,Adnp2,protein_coding,45.16,240442,1561.20542221195
14342,ENSMUSG00000053963,33.6215772468839,3.8154147780937,0.984934069251959,5.55820372271174e-06,4.12863103469197e-05,Stum,protein_coding,49.46,381310,45.0036264824386
14343,ENSMUSG00000053964,33.5809686759399,1.44426412394721,0.77210173810687,0.0152409538629178,0.0456121746539866,Lgals4,protein_coding,51.39,16855,24.7978834134452
14344,ENSMUSG00000053965,1894.61513683913,0.220779851131977,0.428379832628235,0.567496724739505,0.712109677066938,Pde5a,protein_coding,41.3,242202,1349.84071884998
14345,ENSMUSG00000053977,14.1399789779807,0.903645637185881,0.933992860489562,0.127761592079283,0.247694457417132,Cd8a,protein_coding,48.58,12525,9.51108983279662
14346,ENSMUSG00000053985,153.281728122227,-0.00946635392962084,0.36750359989642,0.976472490987562,0.989748689879725,Zfp14,protein_coding,45.17,243906,97.9706479688644
14347,ENSMUSG00000054000,164.456003939407,-0.251866402903788,0.260005199416563,0.315184155330185,0.477071074330743,Tusc1,protein_coding,62.66,69136,152.291258504947
14348,ENSMUSG00000054003,28.4088124293613,0.71773789677045,1.03528965769814,0.182524462858632,0.32319966039759,Tdrd9,protein_coding,46.37,74691,13.1794843760238
14349,ENSMUSG00000054005,33.5553457388779,1.51224360995902,1.00156195387298,0.0253732327220467,0.0690136938469376,Mill1,protein_coding,42.18,266815,41.3103191785164
14350,ENSMUSG00000054008,6220.06198150751,-0.323391558897107,0.256018009139325,0.18921687717528,0.331708588029404,Ndst1,protein_coding,51.37,15531,6251.73607858899
14351,ENSMUSG00000054013,53.2371895414324,1.68540865562915,0.886012836066027,0.0104422609711663,0.0332315825622679,Tmem179,protein_coding,51.81,104885,61.2980882886533
14352,ENSMUSG00000054021,2116.32712093806,0.165911910475671,0.192703524373044,0.366856569452473,0.529993477945853,Sirt5,protein_coding,45.65,68346,2051.26695483716
14353,ENSMUSG00000054027,688.891375280052,-0.193664173823017,0.203203273303831,0.329506122676069,0.491448285370655,Nt5dc3,protein_coding,47.03,103466,696.874110976529
14354,ENSMUSG00000054034,217.277338614469,0.632293771360996,0.277159497707523,0.0173759073650268,0.05089900641796,Tceal5,protein_coding,49.4,331532,118.831625645193
14355,ENSMUSG00000054036,17.0142869524288,0.219195842264361,0.791717509626255,0.669306181592954,0.791808815648333,Olfr279,protein_coding,48.73,258502,17.0933549364512
14356,ENSMUSG00000054046,328.356904605499,6.89861031285899,1.43385070085459,4.05390051955046e-08,4.29755464404157e-07,Klk13,protein_coding,46.72,626834,575.342664017946
14357,ENSMUSG00000054051,1748.5839154997,0.291317218709563,0.239404073943256,0.21108161201648,0.359627757556576,Ercc6,protein_coding,43.47,319955,1475.49324415084
14358,ENSMUSG00000054057,593.765660178089,-0.470642516993331,0.275653507494234,0.0768932496625947,0.167148187851141,A930004D18Rik,protein_coding,47.41,NA,289.35470410403
14359,ENSMUSG00000054065,3931.60475040827,1.76620478107146,0.260718597215526,2.84858094028513e-12,5.41318570014555e-11,Pkp3,protein_coding,53.1,56460,4316.5483416915
14360,ENSMUSG00000054072,2.26654483988421,0.443446235769684,1.15083729806961,0.125008098117183,NA,Iigp1,protein_coding,40.18,60440,1.76646621930414
14361,ENSMUSG00000054074,2319.98608954296,-0.272759345644018,0.226542034427172,0.217777331566303,0.367833300460643,Skida1,protein_coding,46.24,72668,949.68825397984
14362,ENSMUSG00000054079,1567.80371756111,-0.630502132058775,0.185747590238191,0.000533633440758324,0.00253582611048355,Utp18,protein_coding,40.66,217109,1807.59612755414
14363,ENSMUSG00000054083,286.510886590591,3.60369077483024,0.898127544535192,3.48162818978823e-06,2.68133423198496e-05,Capn12,protein_coding,54.6,60594,459.560175246164
14364,ENSMUSG00000054091,739.145554916096,0.745295084575124,0.311158505166537,0.0114528270403559,0.0359827120875531,1810037I17Rik,protein_coding,42.73,67704,782.965476282225
14365,ENSMUSG00000054099,318.433875078581,0.806117760961269,0.354171185269388,0.0146560312308904,0.0442130011608151,Slc25a40,protein_coding,38.21,319653,219.261770816936
14366,ENSMUSG00000054115,1549.03368356406,-0.823958791144541,0.188626646089106,8.3299562649278e-06,5.96839745768018e-05,Skp2,protein_coding,42.69,27401,1807.81171475224
14367,ENSMUSG00000054128,3.66108256206425,0.289716055547083,0.968365504303338,0.470563860212168,0.627486633496043,H2-T3,protein_coding,47.73,15043,1.05075361703908
14368,ENSMUSG00000054134,2.12804229552127,0.41149624742801,1.12347547447709,0.225261816999297,NA,Umodl1,protein_coding,49.47,52020,1.00383152875545
14369,ENSMUSG00000054136,17.2335675220572,0.382942110461881,0.817658883320078,0.473172312694366,0.629870235375845,Adm2,protein_coding,57.31,223780,28.3751439052874
14370,ENSMUSG00000054142,304.061302051221,1.04843365993921,0.333686083148871,0.0008642131703099,0.00389657720815046,Vmn1r236,protein_coding,36.17,171235,229.685239397406
14371,ENSMUSG00000054146,9546.90620920823,3.87809650204115,0.389859017260853,2.27478741120465e-24,1.22122260612019e-22,Krt15,protein_coding,52.51,16665,12215.0545845932
14372,ENSMUSG00000054150,330.567786673119,3.87713625287206,0.430506556756152,1.75657992727589e-20,7.22001401358442e-19,Syne3,protein_coding,50.05,212073,337.051683460716
14373,ENSMUSG00000054160,0.845435754512309,0.123581031429354,1.01601775801618,0.882686222740785,NA,Nkx2-4,protein_coding,67.28,228731,0.112874625367094
14374,ENSMUSG00000054161,62.8930040376196,-0.362506046785891,0.478945412944713,0.388719299344687,0.551879504867623,Fam83e,protein_coding,55.72,73813,48.6212664029729
14375,ENSMUSG00000054162,21.8236296166182,6.89750061808406,1.17660904580784,1.6425307194762e-10,2.48525560135043e-09,Spock3,protein_coding,35.96,72902,33.0456530168105
14376,ENSMUSG00000054169,19.5345639422186,-2.03595569218278,1.47474281454043,0.0129272533990637,0.039899839773778,Ceacam10,protein_coding,44.99,26366,31.6269116817559
14377,ENSMUSG00000054191,12.5668766077142,-0.00575823502725097,0.857227936847941,0.987429991215131,0.995633522691789,Klf1,protein_coding,55.52,16596,10.3827394988681
14378,ENSMUSG00000054196,67.767352147588,2.33353888497327,0.868382380979065,0.000593102124887845,0.0027910509909749,Cthrc1,protein_coding,42.65,68588,28.3529876981402
14379,ENSMUSG00000054199,4091.38860301279,-0.353257182939786,0.147756131387126,0.0155821095636298,0.0464511843135306,Gon4l,protein_coding,43.84,76022,3996.45916422648
14380,ENSMUSG00000054200,0.271977967133967,-0.178355112351185,1.03608646931525,0.555841333990104,NA,Ffar4,protein_coding,47.18,107221,0.489560340841141
14381,ENSMUSG00000054203,0.725623490412565,-0.0938001967628684,0.999685406417472,0.652866977212235,NA,Ifi205,protein_coding,36.71,226695,1.30612228274262
14382,ENSMUSG00000054204,38.1021099261445,1.70141860767743,1.25973821465087,0.0228607799026342,0.0634041030769435,Alkal2,protein_coding,44.59,100294583,63.9933968883225
14383,ENSMUSG00000054206,45.8652277574158,0.483933052641381,0.423132204670489,0.208080477514069,0.355831529805356,Gzmm,protein_coding,50.58,16904,35.8313932111754
14384,ENSMUSG00000054215,0.313540626019705,0.208528798247127,1.04255713772379,0.519046462560499,NA,Sprr2k,protein_coding,40.55,20765,0.564373126835469
14385,ENSMUSG00000054226,568.839357615256,0.0505029745860936,0.212073215191514,0.811976351614887,0.889154477239686,Tprkb,protein_coding,43.4,69786,577.927058609982
14386,ENSMUSG00000054236,17.2354604278452,0.0735367112136016,0.747337768909945,0.884644029085005,0.93394307714547,Olfr481,protein_coding,37.44,258927,7.99774742839433
14387,ENSMUSG00000054237,401.558672455937,0.283190441719642,0.242468736880161,0.229679151499518,0.382017152534741,Fra10ac1,protein_coding,39.21,70567,368.234117172988
14388,ENSMUSG00000054252,603.445738651054,3.04865654355944,0.300705912453365,3.79973332914961e-25,2.17292824605469e-23,Fgfr3,protein_coding,56.63,14184,787.217809272187
14389,ENSMUSG00000054256,2819.83417687787,-0.375039459196439,0.182817538279567,0.0367284382966018,0.0931053775872281,Msi1,protein_coding,54.1,17690,1998.50982635215
14390,ENSMUSG00000054263,9951.02463796653,0.252687769849733,0.416410818832935,0.511823131498864,0.664003219723078,Lifr,protein_coding,44.54,16880,15240.0747235843
14391,ENSMUSG00000054277,807.144789692507,0.278724525701269,0.269905218094654,0.282411435410107,0.441802151074198,Arfgap3,protein_coding,48.79,66251,464.397958240648
14392,ENSMUSG00000054280,6670.24957772601,0.0258412287165949,0.490527329973774,0.944084634363643,0.970814455641488,Prr14l,protein_coding,43.74,215476,6013.01184576404
14393,ENSMUSG00000054293,5.44367191326539,0.197234239340032,0.889159160424489,0.674593233537609,0.795871335364015,P2ry10b,protein_coding,34.31,213438,7.42968983573112
14394,ENSMUSG00000054302,1784.20507177323,0.677732047534538,0.334048480798217,0.0303862831675124,0.0799332883209391,Eapp,protein_coding,42.48,66266,1959.83780412539
14395,ENSMUSG00000054304,62.1729926738536,0.404435124801337,0.48318242219197,0.342594149600225,0.505407792459099,D130007C19Rik,pseudogene,45.95,NA,47.9633423837887
14396,ENSMUSG00000054309,2458.07839842102,-0.308815007050337,0.163678250117368,0.055437213343276,0.128745219637165,Cpsf3,protein_coding,46.73,54451,2454.2390895411
14397,ENSMUSG00000054312,1304.58599590278,0.0879270680957594,0.440733591201322,0.825479291880429,0.898307940067383,Mrps21,protein_coding,47.76,66292,1256.37293384266
14398,ENSMUSG00000054320,3.50942315048892,-0.343931310101558,1.10722616674362,0.0547135833690824,0.127478365386107,Lrrc36,protein_coding,42.4,270091,6.31696167088005
14399,ENSMUSG00000054321,345.427451740405,-0.900385692572574,0.237908986589839,9.48840995603369e-05,0.000538759114802357,Taf4b,protein_coding,38.27,72504,458.385084079693
14400,ENSMUSG00000054342,860.198122021683,-4.19901176585539,0.29256889695108,9.91030321959488e-48,2.46605842548135e-45,Kcnn4,protein_coding,53.95,16534,1482.70730917671
14401,ENSMUSG00000054362,0.649431596197466,0.226266564465473,1.05113218864633,0.361348186191209,NA,Lexm,protein_coding,47.46,242602,1.16897687315544
14402,ENSMUSG00000054364,3334.33772784386,-0.436320188636964,0.23260180720857,0.0531794555124202,0.124840195538718,Rhob,protein_coding,56.11,11852,3124.89102959465
14403,ENSMUSG00000054379,0.185554969480238,-0.168291724993489,1.03142588939039,0.655632358934763,NA,2410024N13Rik,pseudogene,48,NA,0.333998945064429
14404,ENSMUSG00000054381,384.516589390254,0.535825575713745,0.261176113457809,0.0335880294027461,0.0867812506555586,Zfp747,protein_coding,52.76,269997,424.562279662945
14405,ENSMUSG00000054383,41.0919433304281,1.05660084634931,0.805436646679845,0.0700484073969379,0.155293928943802,Pnma1,protein_coding,53.33,70481,20.3425867318548
14406,ENSMUSG00000054385,4.16490884112979,-0.0715242203558775,0.981767136600964,NA,NA,Ceacam2,protein_coding,44.17,26367,4.16372371340948
14407,ENSMUSG00000054387,4374.11886397472,0.481196219358843,0.238889881686983,0.03704030572944,0.093779759343037,Mdm4,protein_coding,43.82,17248,4010.59105671214
14408,ENSMUSG00000054400,713.067967123876,-0.270163049706595,0.308130342866796,0.355230701105201,0.518856042686696,Cklf,protein_coding,45.21,75458,601.067646808934
14409,ENSMUSG00000054404,517.462747491977,0.0726620926721956,0.363802928717589,0.844177763766816,0.909258852480238,Slfn5,protein_coding,44.54,327978,657.548570469507
14410,ENSMUSG00000054405,3986.23206743046,-0.192394617547028,0.218848497110807,0.360301825827008,0.523357089278105,Dnajc8,protein_coding,45.75,68598,4257.12759857155
14411,ENSMUSG00000054408,3117.10210196995,-0.463199057122425,0.193148806338385,0.014400235955773,0.0435769835480039,Spcs3,protein_coding,40.97,76687,3417.60117851318
14412,ENSMUSG00000054409,2.68274970456791,-0.00855034760845094,0.971897837438536,0.970421234840613,NA,Tmem74,protein_coding,43.31,239408,3.00775348975458
14413,ENSMUSG00000054414,1485.08197091123,-0.0703910829922887,0.205582369161408,0.737650172261979,0.840933080451516,Slc30a7,protein_coding,41.5,66500,1386.33247266468
14414,ENSMUSG00000054423,37.6762469954656,3.78342840853035,1.22288111136525,5.90690202189557e-05,0.000351664060236615,Cadps,protein_coding,41.93,27062,51.727163331752
14415,ENSMUSG00000054428,5749.00875684599,0.373539527392222,0.257815586426886,0.136894983911009,0.261194097372015,Atpif1,protein_coding,48.15,11983,6368.94780327898
14416,ENSMUSG00000054434,194.881661021005,1.81618381021635,0.550375386241959,0.000203190526198082,0.00106779404948958,Tmem120b,protein_coding,48.61,330189,217.049390227251
14417,ENSMUSG00000054435,4.6800221596302,-0.516243907037034,1.19919670335609,0.0516250168213124,0.121767954309453,Gimap4,protein_coding,43.48,107526,7.30272486004471
14418,ENSMUSG00000054452,7103.09607135981,-0.153888903915625,0.424251073841568,0.702763335653877,0.817217732554934,Tle5,protein_coding,58.3,14797,6460.73980817266
14419,ENSMUSG00000054453,6.12266365712178,0.456213019403381,1.05986969632519,0.260211130081105,0.417726610396149,Sytl5,protein_coding,38.26,236643,6.66889013983326
14420,ENSMUSG00000054455,1454.2708996678,-0.885575985133726,0.25662726720983,0.000344314613913778,0.00170803052279319,Vapb,protein_coding,49.53,56491,1510.92570188499
14421,ENSMUSG00000054459,107.140178844295,1.73161452463066,0.41012931701992,6.04492427040145e-06,4.45066915294571e-05,Vsnl1,protein_coding,42.11,26950,81.8956429824481
14422,ENSMUSG00000054469,972.084703588472,0.683680689631197,0.317803421313067,0.0231444378487165,0.0639912430249648,Lclat1,protein_coding,41.3,225010,1226.44411753947
14423,ENSMUSG00000054474,109.542081846837,-0.799951129381809,0.453662837484318,0.048491345308732,0.115828205022051,Thnsl2,protein_coding,46.18,232078,114.777866412594
14424,ENSMUSG00000054477,96.2336599237308,1.02746364993246,0.635562423919214,0.0446245692893743,0.108635221958559,Kcnn2,protein_coding,39.39,140492,66.5631496058266
14425,ENSMUSG00000054484,206.950850231812,3.5014660938431,0.820663929647386,1.27113388059806e-06,1.05960431314317e-05,Tmem62,protein_coding,40.71,96957,352.67726261331
14426,ENSMUSG00000054499,889.959614744816,1.2028529012026,0.254519930099199,1.06882949650582e-06,9.00751777970624e-06,Dedd2,protein_coding,52.31,67379,890.174112442291
14427,ENSMUSG00000054509,355.11169767464,1.11891753901703,0.341304792493145,0.000498764798795127,0.00238401759341244,Parp4,protein_coding,44.37,328417,339.234782348293
14428,ENSMUSG00000054517,223.724330854374,0.053562574559142,0.262637491895735,0.827883262325274,0.899530460020754,Trim65,protein_coding,52.72,338364,244.806866587559
14429,ENSMUSG00000054519,384.723136145059,0.294735403555871,0.293925060458486,0.295941319902861,0.456671705748033,Zfp867,protein_coding,42.45,237775,315.859113292808
14430,ENSMUSG00000054520,829.025770580309,-1.0631301553895,0.454996092432197,0.00920512727877515,0.0298789377245488,Sh3bp2,protein_coding,51.68,24055,510.964992709125
14431,ENSMUSG00000054526,0.118078472035903,0.17315169743112,1.02810575977445,0.772583971090361,NA,Olfr1500,protein_coding,37.57,258097,0.212541249664625
14432,ENSMUSG00000054537,36.3593774041587,5.70311189843117,1.47854055112577,5.8164514358592e-06,4.30655957940938e-05,Tmprss11e,protein_coding,38.39,243084,64.5324106515803
14433,ENSMUSG00000054545,305.369860390784,0.0342199458289729,0.435510723337489,0.935772798948046,0.965556445132205,Ugt1a6a,protein_coding,42.59,94284,457.720029382412
14434,ENSMUSG00000054555,106.133231028537,-0.014913126160706,0.583426135829272,0.977426797164509,0.98999603736592,Adam12,protein_coding,44.41,11489,104.484481045106
14435,ENSMUSG00000054568,98.6680698199662,1.4890717501989,0.887058523969114,NA,NA,Usp17la,protein_coding,45.26,13531,90.5150203392262
14436,ENSMUSG00000054580,827.936516315115,4.40718313752496,0.375909072843839,3.32142900363772e-33,3.01284697896478e-31,Pla2r1,protein_coding,42.48,18779,856.734541548318
14437,ENSMUSG00000054582,23.2649242827622,-1.52733151804483,0.80165195497723,0.0128797393964404,0.0397665193236172,Pabpc1l,protein_coding,47.61,381404,18.7224257707486
14438,ENSMUSG00000054598,13.3583783093414,-0.0771143061905042,0.772169043150228,0.874325616100864,0.927072752450748,9130230L23Rik,protein_coding,45.41,NA,13.9058419174154
14439,ENSMUSG00000054604,4465.39121422818,-0.229040769554019,0.145015807786682,0.11215925632395,0.224050829458584,Cggbp1,protein_coding,41.63,106143,4872.36790980976
14440,ENSMUSG00000054611,6202.8620459623,0.222851900259791,0.154962846258772,0.146828617962094,0.275578653669759,Kdm2a,protein_coding,40.63,225876,6429.78694396653
14441,ENSMUSG00000054612,69.8185008628602,0.620910230784764,0.392449433307497,0.0855384620721348,0.181631139367653,Mgmt,protein_coding,45.94,17314,74.711362395005
