"Ensembl_gene_ID","baseMean_all_samples","log2FoldChange","lfcSE","pvalue","padj","external_gene_name","gene_biotype","percentage_gene_gc_content","entrezgene_id","baseMean_selected_samples"
"ENSMUSG00000035443",461.423681128555,-0.124456646669392,0.317686101659637,0.688434322647815,0.793392766130734,"Thyn1","protein_coding",44.22,77862,473.343530889459
"ENSMUSG00000035448",0.125416250407882,-0.0149826664301609,1.01667476365994,0.982555737092457,NA,"Ccr3","protein_coding",34.2,12771,0
"ENSMUSG00000035451",10.3298042109712,1.05297535379729,2.10133191046446,0.00473976697843969,0.0145974358824199,"Foxa1","protein_coding",52.39,15375,6.21838158842234
"ENSMUSG00000035455",819.151295162602,1.85966114921006,0.259502965200097,1.7031100151645e-13,3.41996377527144e-12,"Fignl1","protein_coding",40.92,60530,860.869888434769
"ENSMUSG00000035456",12.7650420281617,-0.221804626050721,0.878033315733947,0.645088657065398,0.758632170852104,"Prdm8","protein_coding",48.2,77630,2.49303558188872
"ENSMUSG00000035458",24.0179497389038,-2.12434842431231,1.0162989129532,0.00477391983657624,0.0146805210204935,"Tnni3","protein_coding",53.69,21954,29.4902829664689
"ENSMUSG00000035459",5.82043523272241,0.0585207232503754,0.917290553606032,0.888369695947201,0.940356379694859,"Stab2","protein_coding",44.89,192188,0.409180753719271
"ENSMUSG00000035469",1640.08558704277,-0.509073113696234,0.237886251320898,0.024679173349873,0.059373177170703,"Rcbtb1","protein_coding",42.47,71330,1855.90035317251
"ENSMUSG00000035472",3.35098066030919,-0.0283193336617108,1.0152480763489,0.982570136994261,0.988803473845868,"Slc25a21","protein_coding",39.86,217593,0
"ENSMUSG00000035473",364.236164577557,-0.806834972895493,0.264151498791117,0.00150290226916053,0.00542317115115071,"Galm","protein_coding",45.71,319625,217.128221417358
"ENSMUSG00000035476",2075.95632907303,0.0016818160558655,0.291144530741342,0.988666978393707,0.992512044407906,"Tab3","protein_coding",37.53,66724,1539.37804757035
"ENSMUSG00000035478",4195.80335845666,0.541099245509168,0.171998605518356,0.0015562593142253,0.00558942052119068,"Mbd3","protein_coding",55.95,17192,4495.45552401286
"ENSMUSG00000035486",18.2171166367852,0.329930066808752,0.779371569112466,0.519695576157087,0.650040364161931,"Plk5","protein_coding",56.53,216166,6.38201120812747
"ENSMUSG00000035491",0.17037697457261,-0.0154459694727736,1.01660338934333,0.982557453044278,NA,"Fthl17a","protein_coding",40.93,71996,0
"ENSMUSG00000035493",714.399871167613,1.76118473255246,0.373462573272323,5.4425790214909e-07,4.45222790323116e-06,"Tgfbi","protein_coding",50.65,21810,144.303746511916
"ENSMUSG00000035495",2765.89584859443,-0.504648279391852,0.235958533226499,0.026443786925915,0.0627980258516635,"Tstd2","protein_coding",46.34,272027,2956.30065076355
"ENSMUSG00000035498",2760.64331877878,0.749601190265467,0.199032165954076,0.000107864601538803,0.000533522569787713,"Cdcp1","protein_coding",46.16,109332,3564.0186732889
"ENSMUSG00000035504",502.547241448628,0.497594192161043,0.229259175535211,0.0266003716936309,0.0630722694265413,"Reep6","protein_coding",56.26,70335,370.043087177788
"ENSMUSG00000035505",354.036869825528,0.393290447462469,0.215553918881372,0.0623066536178181,0.127041824794431,"Cox18","protein_coding",46.54,231430,413.016329170248
"ENSMUSG00000035506",153.292085198974,-0.920801328703273,0.517988708832136,0.040814994027872,0.0896216670676406,"Slc12a8","protein_coding",45.63,171286,143.997039705797
"ENSMUSG00000035509",52.0170563546464,-1.12011853803013,0.486681342755736,0.00963288732383859,0.0268391567833506,"Fbxl21","protein_coding",42.25,213311,67.1837113042023
"ENSMUSG00000035513",1032.19095193796,-3.27402815677017,0.379517642345882,7.6450402013205e-19,2.5877898946161e-17,"Ntng2","protein_coding",52.09,171171,842.182592087696
"ENSMUSG00000035517",118.771546348793,-0.134252983671949,0.360357660776247,0.691570235259986,0.795899864059812,"Tdrd7","protein_coding",44.54,100121,131.908213296681
"ENSMUSG00000035521",271.079466396024,-0.505959114404071,0.229613566475283,0.0234262773545517,0.0568117307002127,"Gnptg","protein_coding",48.34,214505,262.940700531529
"ENSMUSG00000035522",4.6064503756285,-0.0200225011989392,1.01591500972737,0.976542775418963,0.988803473845868,"Tsga8","protein_coding",54.21,100502723,0
"ENSMUSG00000035523",2.44988638144236,-0.0814584381877466,0.970060825971551,0.794950417294747,NA,"Vmn1r172","protein_coding",38.72,81010,1.63090221071993
"ENSMUSG00000035528",0.245266529226347,-0.0158634272178406,1.0165650922437,0.982557774438267,NA,"Npffr2","protein_coding",39.29,104443,0
"ENSMUSG00000035529",2457.37090442298,-0.108948093041023,0.198027515017022,0.573155031162634,0.697052819749603,"Prdm4","protein_coding",43.49,72843,2280.89003792906
"ENSMUSG00000035530",6922.12949302896,0.464998333132017,0.149042960257432,0.00170966617665155,0.00605579559786115,"Eif1","protein_coding",53.93,20918,7240.67436020817
"ENSMUSG00000035539",2.04567809368665,0.125668624072965,1.02242455886201,0.630497493151451,NA,"Ccdc180","protein_coding",48.95,381522,0.356006277217354
"ENSMUSG00000035545",3646.41850479051,-0.816431724293137,0.306416392873035,0.00439726882056434,0.013686833681858,"Leng8","protein_coding",53.67,232798,3597.11592806433
"ENSMUSG00000035547",958.849584079404,1.0799755273129,0.255972886071585,1.24038622534497e-05,7.72420424535076e-05,"Capn5","protein_coding",52.36,12337,832.558765435538
"ENSMUSG00000035551",174.250305309085,3.06847013801605,1.18590933348702,0.000847226757585914,0.00328853994818445,"Igfbpl1","protein_coding",50.77,75426,7.58191113170354
"ENSMUSG00000035557",31310.3588968914,4.56664648309964,0.376627166131643,4.15930697231194e-35,5.07215089987762e-33,"Krt17","protein_coding",54.39,16667,10669.5574224056
"ENSMUSG00000035559",221.751109449654,0.10742033071036,0.342799013769715,0.74104166499488,0.834385545995825,"Mpv17l2","protein_coding",57.31,234384,210.512231661523
"ENSMUSG00000035560",33.4607289817731,-0.8799057271815,0.84398012509722,0.13238284384406,0.229603248238158,"Wdr20rt","protein_coding",42.15,70948,29.8409817681822
"ENSMUSG00000035561",46.3304143536314,-2.91405781123976,0.447229196738607,1.07188231974074e-11,1.7654419531043e-10,"Aldh1b1","protein_coding",51.19,72535,46.8037263465068
"ENSMUSG00000035566",947.986398924826,-5.38337346205323,0.382918339147583,6.51125740867889e-46,1.66525408226963e-43,"Pcdh17","protein_coding",35.4,219228,1609.47450063626
"ENSMUSG00000035569",13022.9847423152,0.139002781312719,0.134966408558438,0.332792591095706,0.465869147972961,"Ankrd11","protein_coding",44.87,77087,12510.6290626759
"ENSMUSG00000035572",1995.12433485302,-0.0724601054082446,0.217434913578585,0.730902065857003,0.826658721251204,"Dcaf10","protein_coding",39.68,242418,1978.91430315302
"ENSMUSG00000035575",2748.99507190014,0.503853753838478,0.240254915156503,0.0308231230153483,0.0710982509196046,"Utp6","protein_coding",43.67,216987,2704.51189885096
"ENSMUSG00000035576",22.1246420342031,-1.02374112836116,1.69861787612201,0.0382764446220121,0.0850538332553857,"L3mbtl1","protein_coding",49.89,241764,13.9954367612809
"ENSMUSG00000035578",96.5614716644384,-2.41204690619276,0.73983427705619,0.000130084254723857,0.000629036624602182,"Iqcg","protein_coding",44.83,69707,102.664863098058
"ENSMUSG00000035580",53.951516125415,-3.34832329626549,0.597746802008145,2.62412883787762e-09,3.08167783295143e-08,"Kcnh8","protein_coding",38.81,211468,59.2688707180527
"ENSMUSG00000035585",2201.55933349271,1.64301131546021,0.21806750918415,1.05987347185202e-14,2.4005547491615e-13,"Tsen34","protein_coding",48.13,66078,2424.75325238437
"ENSMUSG00000035592",6061.50709396837,-0.0749883454998489,0.732975478141888,0.886468972962898,0.939316357931799,"Krt33a","protein_coding",46.87,71888,4.13982819413461
"ENSMUSG00000035594",6.99584254902744,0.900156471120701,1.37120447443634,0.0780546615416086,0.15185404517984,"Chrna5","protein_coding",43.18,110835,3.63400348574101
"ENSMUSG00000035595",73.8378946861542,0.284488865062708,0.575108382834271,0.55109520592578,0.678152039689742,"Fam174c","protein_coding",51.84,69770,76.2117770831214
"ENSMUSG00000035596",2134.70008072592,0.935521599987325,0.313516498011154,0.00152102075030393,0.00547888812521452,"Mboat7","protein_coding",49.22,77582,2443.87642685535
"ENSMUSG00000035597",2723.05536862464,-0.845438099480036,0.181419681455525,2.12838285865825e-06,1.54909256756257e-05,"Prpf39","protein_coding",36.89,328110,2713.87047911592
"ENSMUSG00000035601",273.759270449401,-0.430951648128109,0.314346248915669,0.147765353968189,0.250225421001493,"Trmt10b","protein_coding",44.81,69934,237.254128707587
"ENSMUSG00000035606",15.8799312068056,-0.826017688341377,1.36847470129844,0.0107482875226748,0.0295093136189852,"Ky","protein_coding",50.12,16716,9.03317021440504
"ENSMUSG00000035614",2086.80017717748,-0.0449608585657966,0.216073660319268,0.829928139331384,0.900518131823384,"Togaram1","protein_coding",37.92,328108,2159.01972228253
"ENSMUSG00000035615",695.102320070244,-3.29096704132817,0.424331365338061,1.00539992879373e-15,2.53608688887776e-14,"Frmpd1","protein_coding",47.04,666060,621.269902747686
"ENSMUSG00000035620",1031.72298369668,-0.177838846251611,0.176008439809685,0.303805510600429,0.434703716527872,"Ric8b","protein_coding",43.03,237422,1038.11011240128
"ENSMUSG00000035621",9992.07346012951,-0.798103641665665,0.175145609505962,3.75761404521019e-06,2.6149926314626e-05,"Midn","protein_coding",59.78,59090,9591.05386246115
"ENSMUSG00000035623",5885.45884782344,0.0354386319650994,0.185397846883805,0.822124054478211,0.894504392529058,"Rsf1","protein_coding",39.57,233532,5493.94564137858
"ENSMUSG00000035629",1009.03686539307,0.381194558220153,0.38167999385389,0.279859247169034,0.408734785641704,"Rubcn","protein_coding",46.03,100502698,1177.85806813073
"ENSMUSG00000035632",3142.74991751217,0.506821578760725,0.183699589779647,0.00512265135283348,0.0156043841209389,"Cnot3","protein_coding",51.05,232791,3097.92570103532
"ENSMUSG00000035637",463.076731317309,0.647480704239551,0.20617332646478,0.00129891604163464,0.0047826914598401,"Grhpr","protein_coding",53.65,76238,509.393876902976
"ENSMUSG00000035638",0.729005660191496,0.161425883082447,1.03167754352866,0.489767669331369,NA,"Muc20","protein_coding",48.01,224116,0.674586439350816
"ENSMUSG00000035640",1433.56672377827,-0.91892734646747,0.296200829063013,0.00115268138281485,0.0043097411133305,"Cbarp","protein_coding",58.91,100503659,1644.58186961986
"ENSMUSG00000035642",273.5860762558,-0.83890090591639,0.244309019290012,0.000391395434716871,0.00167569298648604,"Aamdc","protein_coding",42.59,66273,322.222820120034
"ENSMUSG00000035649",1545.59222852459,0.104123049381128,0.224944351592306,0.638247921184459,0.752268535868053,"Zcchc7","protein_coding",36.98,319885,1364.44208250332
"ENSMUSG00000035653",1.84625375699559,-0.0590705518837829,0.99186705841329,0.775392640869914,NA,"Lrfn5","protein_coding",36.18,238205,2.91002967069867
"ENSMUSG00000035666",3730.40221993541,0.665809295252455,0.24760837517246,0.00621486721697641,0.0184254652927715,"Gtf3c4","protein_coding",45.04,269252,3918.69315546897
"ENSMUSG00000035671",2170.9914980177,-0.848679342113559,0.192800029547553,6.92258166578616e-06,4.53154705985732e-05,"Zswim4","protein_coding",51.41,212168,1853.0110048309
"ENSMUSG00000035673",1583.7450736118,-0.451629413986158,0.190055729220116,0.0153433496440321,0.0397708953188637,"Sbno2","protein_coding",55.2,216161,1478.92536147599
"ENSMUSG00000035674",1492.82500070241,0.446912806277504,0.43411658998325,0.252237068933854,0.377838694418731,"Ndufa3","protein_coding",48.19,NA,1219.88150934154
"ENSMUSG00000035678",87.2429073808331,-0.223301683468034,0.446940080946873,0.576304292913822,0.699404682641212,"Tnfsf9","protein_coding",52.98,21950,80.6129721662539
"ENSMUSG00000035681",1.46208477693177,-0.0182372575135275,1.01628680681775,0.982562726575745,NA,"Kcnc2","protein_coding",38.45,268345,0
"ENSMUSG00000035683",973.710297689704,2.59358686734288,0.174325545759269,5.85756621100621e-51,1.89230217911348e-48,"Melk","protein_coding",43.61,17279,1075.95105312905
"ENSMUSG00000035686",2.88102108825722,-0.16012862764756,1.0123028164437,0.498471679325355,0.629853667954237,"Thrsp","protein_coding",48.01,21835,2.82926444052427
"ENSMUSG00000035692",3.16565453697446,0.181881168126822,1.02038484495773,0.704540230887458,0.806502785749202,"Isg15","protein_coding",50.89,100038882,0.176910761009009
"ENSMUSG00000035694",69.485040276836,-1.64726954296324,0.672367600203725,0.00344433551211748,0.0110764921620907,"Caps2","protein_coding",39.66,353025,56.611424452027
"ENSMUSG00000035696",5297.07745256209,0.30250224005017,0.266224629212933,0.239440528977458,0.362557182846058,"Rnf38","protein_coding",42.2,73469,5012.44094169834
"ENSMUSG00000035697",54.8089326419277,1.03646809833667,0.978381249044216,0.0870447065595405,0.165411891288687,"Arhgap45","protein_coding",55.74,70719,32.805895709202
"ENSMUSG00000035699",15.7028636267945,-0.620941297856528,1.1935606840294,0.135697232019983,0.234292436044629,"Slc51a","protein_coding",47.48,106407,17.6644872055457
"ENSMUSG00000035704",401.958517877989,0.696219475979461,0.293916167661844,0.0128370920193377,0.0342186178986803,"Alg8","protein_coding",44.11,381903,445.86412133197
"ENSMUSG00000035711",56.7497068480398,-0.380788371228919,0.442921082314582,0.341713436426748,0.475717185934991,"Dok3","protein_coding",54.27,27261,59.9314625361195
"ENSMUSG00000035713",221.87810326649,-1.63770635074524,0.459933362938018,9.64286551969437e-05,0.00048277250048845,"Usp35","protein_coding",53.12,244144,265.287598400273
"ENSMUSG00000035722",609.889619421565,-2.73705346172418,0.258223360747806,4.45558960945763e-27,2.8787798971422e-25,"Abca7","protein_coding",55.21,27403,660.256464230737
"ENSMUSG00000035725",1133.50149969179,-0.37128652385705,0.166814897324459,0.0237598163895884,0.0574814507749052,"Prkx","protein_coding",43.21,19108,1012.92696754084
"ENSMUSG00000035726",9521.04608145152,0.910356324442479,0.145080186372386,2.25044749744449e-10,3.13462482737843e-09,"Supt16","protein_coding",41.04,114741,10399.9355550992
"ENSMUSG00000035735",178.538340270154,0.580612898873891,0.359857227080543,0.0839427352789788,0.160561081066492,"Dagla","protein_coding",54.15,269060,251.076957071552
"ENSMUSG00000035745",17.5319146138562,-0.771187487138979,1.14959018318206,0.149833762009985,0.252960382658097,"Grin3b","protein_coding",58.65,170483,12.4970155415471
"ENSMUSG00000035754",2003.70228390792,0.572829314956931,0.144266838892907,6.02605308574701e-05,0.000318495239727168,"Wdr18","protein_coding",54.29,216156,2557.02181218335
"ENSMUSG00000035757",517.006292032747,-0.312484969738677,0.22614506185731,0.154960271474723,0.2596395303854,"Selenoo","protein_coding",51.12,223776,565.631947217244
"ENSMUSG00000035759",134.912477440315,-0.467506565463334,0.320848040911053,0.123875876156512,0.217823757023111,"Bbs10","protein_coding",44.97,71769,147.047034322286
"ENSMUSG00000035762",459.674744811698,-0.270140782931919,0.277643872361829,0.30923480215774,0.440663182706441,"Tmem161b","protein_coding",38.15,72745,465.698126828605
"ENSMUSG00000035764",1350.27614061164,-0.160414235125241,0.182175310095455,0.369464802304206,0.504356167140058,"Fbxo45","protein_coding",42.95,268882,1374.14450646794
"ENSMUSG00000035765",1159.30425698629,0.650333919435027,0.228168851060671,0.00338436247212129,0.0109120999938454,"Dym","protein_coding",45.51,69190,1134.97330146633
"ENSMUSG00000035769",183.261748204335,0.0522856006840874,0.574641364359511,0.918627699479242,0.960629169067995,"Xylb","protein_coding",49.02,102448,213.166924423451
"ENSMUSG00000035770",6703.21890533592,-1.28483466557165,0.709251008331443,NA,NA,"Dync1li2","protein_coding",47.14,234663,5610.20288070564
"ENSMUSG00000035772",1321.8087542555,0.509224239106894,0.145845856321259,0.000438342361254377,0.00184874856622494,"Mrps2","protein_coding",51.81,118451,1349.27709376414
"ENSMUSG00000035773",24.6097724936119,-1.8126495428381,1.1124629758212,0.0145648806146497,0.0380422286011573,"Kiss1r","protein_coding",58.51,114229,27.6298461515437
"ENSMUSG00000035775",5.81264220493955,5.95974842364596,3.61906998047563,0.00152878874906791,0.00550256372660996,"Krt20","protein_coding",44.88,66809,8.09286857606634
"ENSMUSG00000035776",2324.61908671962,-0.354760176570218,0.537539070833095,0.438607584493177,0.572831250885892,"Cd99l2","protein_coding",43.22,171486,2000.6832834777
"ENSMUSG00000035778",942.787642260178,1.03469971118134,0.253232527424219,2.35730234434129e-05,0.000137104754796906,"Ggta1","protein_coding",47.96,14594,767.109546492699
"ENSMUSG00000035781",2323.08814608427,-0.385316499285835,0.156437979528524,0.0120484497988294,0.0324025346276683,"R3hdm4","protein_coding",57.08,109284,2383.86695552707
"ENSMUSG00000035783",242.859638125565,3.95637531324334,1.00681233934278,3.74013374043641e-06,2.6047966224053e-05,"Acta2","protein_coding",44.6,11475,262.768952322965
"ENSMUSG00000035785",0.422044720733799,-0.0226354853435318,1.01574361747801,0.982560059589935,NA,"Cmtm2b","protein_coding",43.64,75502,0
"ENSMUSG00000035790",399.789102133842,-0.532611744622315,0.243359809270686,0.0238883487828633,0.0577497774041808,"Cep19","protein_coding",44.28,66994,423.772068762411
"ENSMUSG00000035798",1079.13865320881,-1.04400485942202,0.207689350581771,2.73185486931025e-07,2.35177071358013e-06,"Zdhhc17","protein_coding",40.94,320150,1037.97240900888
"ENSMUSG00000035799",187.266114513836,-2.37313701627358,0.895339924944145,0.000988195979696401,0.00376586108653343,"Twist1","protein_coding",58.68,22160,328.251164605858
"ENSMUSG00000035818",42.9985036512893,3.08797150938986,1.29492019661404,0.000833271061336369,0.00324392788108365,"Plekhs1","protein_coding",46.46,226245,70.273126796182
"ENSMUSG00000035824",495.652771251716,-0.664596149006155,0.40354521771457,0.0713258157341756,0.141559988244138,"Tk2","protein_coding",49.54,57813,592.933899739427
"ENSMUSG00000035828",1173.3352484516,0.20247122106126,0.207535926567778,0.319370439944693,0.451646362118238,"Pim3","protein_coding",63.34,223775,963.25514704261
"ENSMUSG00000035829",946.941861159502,0.484916547574309,0.215668726338558,0.0213057954797995,0.052282105272525,"Ppp1r26","protein_coding",53.93,241289,1095.71209512429
"ENSMUSG00000035831",320.633599819179,-0.768650631448638,1.49062928105759,0.0317091526330849,0.0727501042344413,"Krt25","protein_coding",44.61,70810,3.62748396269573
"ENSMUSG00000035834",1753.82078938205,-0.548979831598181,0.370993237800645,0.114076628699813,0.204637802326191,"Polr3g","protein_coding",41.7,67486,1114.32070794963
"ENSMUSG00000035835",1659.96881455278,-2.53449340305835,0.275672226207285,5.95817955147455e-21,2.41129490683192e-19,"Plppr3","protein_coding",53.5,216152,2205.26045011141
"ENSMUSG00000035840",803.090048033414,-0.71748294138284,0.581628667219364,0.137915175377615,0.237298639450888,"Lysmd3","protein_coding",41.05,80289,693.915084744646
"ENSMUSG00000035842",905.16680595979,1.28463132777861,0.246983126815447,8.08111032754878e-08,7.56895043598592e-07,"Ddx11","protein_coding",48.1,320209,1062.83536354127
"ENSMUSG00000035845",330.271369071187,-0.220800239419873,0.239385691266224,0.339540512829386,0.473264628206822,"Alg12","protein_coding",49.37,223774,349.179675930253
"ENSMUSG00000035847",825.506949857005,-1.34730892322786,0.306605123470802,4.21420717896458e-06,2.89878262956495e-05,"Ids","protein_coding",42.58,15931,676.763477413893
"ENSMUSG00000035849",17.858773780476,-0.221315223846817,0.838795624818006,0.651785074692933,0.76401873864636,"Krt222","protein_coding",40.9,268481,8.47023313419502
"ENSMUSG00000035851",6836.43908886895,-0.378010691153923,0.146510605073726,0.00871665388003925,0.0246329749151385,"Ythdc1","protein_coding",35.68,231386,6782.76672552476
"ENSMUSG00000035852",98.3404346123662,0.207824121698974,0.386320062328661,0.562300053734784,0.687666413593167,"Misp","protein_coding",53.7,78906,87.7167188819464
"ENSMUSG00000035860",1.99018179779022,-0.0186610478185514,1.0162011598353,0.981638423289472,NA,"Cdhr3","protein_coding",46.73,68764,0
"ENSMUSG00000035861",61.0835230121482,-0.0835883322062128,0.647877017070552,0.865401325589863,0.924829730658805,"Tmprss11b","protein_coding",37.11,319875,36.1809633607591
"ENSMUSG00000035863",1423.43367330612,-0.505734499857014,0.259404661785571,0.0438003728771747,0.0949764562129411,"Palm","protein_coding",53.04,18483,1425.25605859304
"ENSMUSG00000035864",87.7016804532585,-5.35302333291381,1.08351320395431,6.92246428423839e-08,6.60467654559408e-07,"Syt1","protein_coding",38.81,20979,35.8539785544753
"ENSMUSG00000035868",241.873799747353,-1.10665339018293,0.327538440385966,0.00035352809998696,0.00153037396307057,"Zfp983","protein_coding",38.01,73229,233.041166144401
"ENSMUSG00000035873",560.53570392901,2.29252618302007,0.335993016212788,1.2177979064508e-12,2.24021285208641e-11,"Pawr","protein_coding",43.92,114774,528.263367719626
"ENSMUSG00000035875",7.43674477423299,-0.142798734413707,0.934872801645692,0.712398380575022,0.812266487920028,"AI182371","protein_coding",40.87,98870,6.18138064945838
"ENSMUSG00000035877",1321.15881658066,-0.725451448458824,0.229853743122896,0.00116156455489913,0.00433591115222231,"Zhx3","protein_coding",42.71,320799,930.417155360333
"ENSMUSG00000035878",389.865866777369,-1.53587925531965,0.160651600096967,4.05044142044977e-22,1.85534398796423e-20,"Hykk","protein_coding",41.24,235386,411.290933686742
"ENSMUSG00000035885",4312.65475642302,1.27392926025317,0.251467996206345,1.66236062941144e-07,1.47806415403101e-06,"Cox8a","protein_coding",50.65,12868,4322.3352120455
"ENSMUSG00000035890",1761.14149914935,0.661876054732735,0.220993338675124,0.00203426590306259,0.00701610270443801,"Rnf126","protein_coding",56.38,70294,1660.3804296189
"ENSMUSG00000035891",1245.62947301626,-0.157360092113614,0.165137460553034,0.335804771052538,0.469265314879065,"Cerk","protein_coding",50.89,223753,1102.64580774021
"ENSMUSG00000035896",24.8955230091309,7.14183262611397,2.6881032924411,2.28139771438723e-06,1.65327262938711e-05,"Rnase1","protein_coding",47.48,19752,8.1364932369269
"ENSMUSG00000035898",1720.48658798059,0.556102117901675,0.219890434496601,0.00957215732751477,0.0267083491176013,"Uba6","protein_coding",34.68,231380,1808.84151854965
"ENSMUSG00000035900",1819.23277750383,0.233512830460943,0.260634150125134,0.361154383821225,0.496179722725064,"Gramd4","protein_coding",52.63,223752,1938.67757842605
"ENSMUSG00000035901",3671.18992002259,-0.0935101653139062,0.224717608408289,0.660519362211798,0.771751493386297,"Dennd5a","protein_coding",43.99,19347,3386.71539706246
"ENSMUSG00000035910",18.6462414952899,0.386920540637496,0.96852664275262,0.407310372241447,0.541609849397314,"Dcdc2a","protein_coding",43.63,195208,17.4503487902026
"ENSMUSG00000035914",1609.72009657743,-0.256833691537938,0.277092725061455,0.341343048904205,0.47527341417936,"Cd276","protein_coding",50.56,102657,1814.4299089847
"ENSMUSG00000035919",510.272011242185,-0.848627161651871,0.411603520050134,0.0240467882030721,0.0580794278556361,"Bbs9","protein_coding",42.2,319845,665.553402868643
"ENSMUSG00000035929",739.34774714107,0.174861203521881,0.238240529852598,0.454116425905648,0.587473645259703,"H2-Q4","protein_coding",51.78,15015,870.12245341705
"ENSMUSG00000035930",0.376248751223646,-0.0164201055741354,1.01649686047353,0.982558959710714,NA,"Chst4","protein_coding",48.79,26887,0
"ENSMUSG00000035933",2464.15903486122,-0.349793794549563,0.221549159776602,0.0983458109761341,0.181985706292286,"Cog5","protein_coding",39.65,238123,2057.94588598691
"ENSMUSG00000035934",88.9315920174695,-0.160668927646591,0.628990267104545,0.738505714746029,0.832180760819579,"Pknox2","protein_coding",46.26,208076,109.819980233505
"ENSMUSG00000035936",1683.61143097313,-0.936395854381814,0.230067183815683,2.91263700132251e-05,0.0001662017283618,"Aldh5a1","protein_coding",46.04,214579,1978.11691178196
"ENSMUSG00000035941",2138.08136749917,-0.0445323492149173,0.239288700595581,0.845586315409689,0.911090806866392,"Ibtk","protein_coding",40.13,108837,2173.94667095255
"ENSMUSG00000035944",372.409121621313,-0.840846437384074,0.539731681432738,0.068995922470754,0.137737523457986,"Ttc38","protein_coding",50.87,239570,384.528926169027
"ENSMUSG00000035948",106.842958129085,-2.52228844060143,0.45605421550122,5.18649327527168e-09,5.8735600966084e-08,"Acss3","protein_coding",37.53,380660,122.641059946133
"ENSMUSG00000035949",1817.04894418925,-0.0597371570963558,0.151857987290933,0.683349764929947,0.789980302320547,"Fbxw2","protein_coding",41.75,30050,1827.10404036257
"ENSMUSG00000035951",1.74890647798288,0.140645977074002,1.02478798646802,0.654165751701527,NA,"Ascl3","protein_coding",47.3,56787,0.333998945064429
"ENSMUSG00000035953",908.007309507534,-0.259878576073361,0.262216680775794,0.303231738132399,0.434128597171565,"Pip4p1","protein_coding",49.03,219024,964.2293639926
"ENSMUSG00000035954",824.059299855598,-0.719907220336887,0.296167889007427,0.0108408949390087,0.029728107134312,"Dock4","protein_coding",40.81,238130,905.22119221392
"ENSMUSG00000035958",938.06234419293,0.00170802078608193,0.232084734198196,0.996101293313423,0.997563997121519,"Tdp2","protein_coding",41.21,56196,994.902857080945
"ENSMUSG00000035960",2668.05920904365,0.792829762575222,0.137013355019107,5.01604040845311e-09,5.69453564002809e-08,"Apex1","protein_coding",49.45,11792,2758.1188354685
"ENSMUSG00000035964",59.6164734447867,-0.90300628330392,0.56892929914467,0.0600735055801997,0.123211576270194,"Tmem59l","protein_coding",55.78,67937,87.4893086147033
"ENSMUSG00000035967",1336.45313578584,-1.54611286886653,0.212745893005989,1.44769672597175e-13,2.93266089241407e-12,"Ints6l","protein_coding",41.4,236790,1401.40178527663
"ENSMUSG00000035969",418.703783500035,-0.193113499878088,0.36640747574103,0.571879509283874,0.695685359315139,"Rusc2","protein_coding",49.52,100213,449.948026567385
"ENSMUSG00000035984",23.2505874703222,-0.777896958212222,0.615772127616483,0.122572463830624,0.216233890494071,"Nme5","protein_coding",43.65,75533,24.9153964087613
"ENSMUSG00000035992",1185.88951371869,-0.570600890613264,0.21843538707734,0.00771442170528841,0.0221612108082965,"Fnip1","protein_coding",37.39,216742,1349.53911887181
"ENSMUSG00000036002",1028.23503530353,-2.50123909927228,0.441567298434982,2.24610763181011e-09,2.67355048042349e-08,"Fam214b","protein_coding",51.15,230088,836.551933371927
"ENSMUSG00000036006",248.121970656681,2.44086529453561,0.510608299978201,2.10898362650852e-07,1.84927735707276e-06,"Ripor2","protein_coding",44.86,193385,284.267442832719
"ENSMUSG00000036009",284.25077605493,-0.495157482030647,0.286279563740441,0.0703523530405324,0.139944715230459,"Mettl25","protein_coding",39.94,216292,323.569881642057
"ENSMUSG00000036019",1211.905337258,-0.790067453781279,0.20803300826634,0.000107150066360441,0.000530535445539435,"Tmtc2","protein_coding",39.63,278279,1140.77476235818
"ENSMUSG00000036022",312.482996533366,0.280273543541371,0.213569947903642,0.179822930217787,0.290617653548651,"Fam122b","protein_coding",40.31,78755,320.951968394607
"ENSMUSG00000036023",1012.16687595278,0.134055403013469,0.246369969062911,0.57704193394954,0.700023069487241,"Parp2","protein_coding",43.44,11546,975.075178585992
"ENSMUSG00000036026",3008.7098915663,-0.992827711500557,0.220981378869748,4.07831058691766e-06,2.8168796379408e-05,"Tmem63b","protein_coding",53.59,224807,2866.10382686455
"ENSMUSG00000036027",0.511480579277628,0.149805832128913,1.0272531048428,0.61417972904619,NA,"1810046K07Rik","protein_coding",42.57,69809,0.389311918538167
"ENSMUSG00000036030",54.1983269768693,1.30946257154605,1.12551849095021,0.0457960450109934,0.098607153044017,"Prtg","protein_coding",43.88,235472,60.8056746470884
"ENSMUSG00000036036",705.259854174095,-1.71340842387209,0.466178186249579,5.95495661781239e-05,0.000314918354854674,"Zfp57","protein_coding",45.37,22715,784.353917173143
"ENSMUSG00000036040",44.0663300701894,-0.437310319904391,0.808968867177231,0.412183605356402,0.546511298173444,"Adamtsl2","protein_coding",52.15,77794,9.33349515758992
"ENSMUSG00000036046",2946.54328060621,-0.25414370139144,0.194640140735552,0.182417941990787,0.293622725858247,"5031439G07Rik","protein_coding",52.04,223739,3027.68316340021
